order_id,order_date,customer_id,product,region,quantity,unit_price
ORD-008146,2025-11-06,CUST-01185,Noise-Canceling Headphones,North,1,184.56
ORD-008147,2024-03-08,CUST-00746,Office Chair,South,3,277.1
ORD-008148,2024-10-18,CUST-00899,Laptop Stand,South,1,36.27
ORD-008149,2025-11-22,CUST-00453,Webcam,South,1,57.08
ORD-008150,2024-06-29,CUST-00889,Standing Desk Converter,East,4,206.52
ORD-008151,2025-04-10,CUST-00851,USB-C Hub,South,1,43.61
ORD-008152,2025-03-09,CUST-00170,Standing Desk Converter,North,1,185.04
ORD-008153,2025-04-08,CUST-00830,Laptop Stand,North,1,32.48
ORD-008154,2025-11-11,CUST-00698,Laptop Stand,West,1,39.09
ORD-008155,2025-06-17,CUST-01081,USB-C Hub,East,1,50.09
ORD-008156,2024-03-06,CUST-00769,External SSD,South,1,115.69
ORD-008157,2024-01-21,CUST-00358,Webcam,South,2,58.41
ORD-008158,2025-09-03,CUST-00201,USB-C Hub,South,4,43.27
ORD-008159,2025-01-18,CUST-00444,Wireless Mouse,East,4,21.4
ORD-008160,2025-09-06,CUST-00827,Standing Desk Converter,East,3,190.21
ORD-008161,2025-07-12,CUST-01130,Wireless Mouse,West,4,20.72
ORD-008162,2024-02-08,CUST-00101,Standing Desk Converter,East,2,173.77
ORD-008163,2024-10-11,CUST-01121,Mechanical Keyboard,West,1,89.91
ORD-008164,2025-08-24,CUST-00938,Standing Desk Converter,North,1,208.42
ORD-008165,2025-08-19,CUST-00029,Laptop Stand,West,1,30.31
ORD-008166,2024-12-01,CUST-00665,Noise-Canceling Headphones,East,4,179.45
ORD-008167,2024-07-06,CUST-00073,Wireless Mouse,North,1,25.6
ORD-008168,2025-11-01,CUST-00254,Wireless Mouse,South,1,24.18
ORD-008169,2024-08-30,CUST-00516,27in Monitor,East,1,228.05
ORD-008170,2024-03-13,CUST-00749,Standing Desk Converter,North,4,207.76
ORD-008171,2025-04-23,CUST-01044,Webcam,West,1,60.21
ORD-008172,2025-07-14,CUST-00535,Office Chair,West,2,292.01
ORD-008173,2024-04-10,CUST-00421,Wireless Mouse,South,1,24.07
ORD-008174,2025-05-28,CUST-00446,Standing Desk Converter,North,1,179.78
ORD-008175,2024-06-24,CUST-00879,Laptop Stand,West,1,40.07
ORD-008176,2024-08-25,CUST-00136,Office Chair,South,2,304.63
ORD-008177,2024-02-28,CUST-00033,External SSD,North,2,129.52
ORD-008178,2024-04-08,CUST-00647,Noise-Canceling Headphones,South,1,144.22
ORD-008179,2025-05-09,CUST-00278,Standing Desk Converter,West,1,194.02
ORD-008180,2025-05-28,CUST-00133,Mechanical Keyboard,West,2,85.0
ORD-008181,2024-10-23,CUST-00750,Office Chair,South,1,285.11
ORD-008182,2024-07-29,CUST-00126,External SSD,South,1,117.49
ORD-008183,2024-05-02,CUST-00345,Standing Desk Converter,South,1,176.08
ORD-008184,2024-08-16,CUST-00017,Standing Desk Converter,North,3,201.01
ORD-008185,2025-08-16,CUST-00824,Office Chair,East,3,289.69
ORD-008186,2025-10-17,CUST-00562,Office Chair,North,3,250.34
ORD-008187,2025-01-22,CUST-00647,Office Chair,East,2,278.88
ORD-008188,2024-05-19,CUST-00630,USB-C Hub,East,1,38.58
ORD-008189,2025-06-24,CUST-00818,Noise-Canceling Headphones,North,1,184.12
ORD-008190,2025-01-25,CUST-00060,Wireless Mouse,West,1,22.24
ORD-008191,2024-09-26,CUST-00467,Office Chair,South,4,237.49
ORD-008192,2024-01-12,CUST-00628,Office Chair,North,2,293.33
ORD-008193,2025-01-23,CUST-00391,USB-C Hub,West,3,43.74
ORD-008194,2024-12-02,CUST-00936,Laptop Stand,North,2,33.95
ORD-008195,2025-05-20,CUST-00685,External SSD,North,4,135.19
ORD-008196,2024-04-15,CUST-00498,Webcam,South,2,61.52
ORD-008197,2024-02-01,CUST-00600,Standing Desk Converter,North,1,166.36
ORD-008198,2024-03-14,CUST-00449,Standing Desk Converter,West,1,188.94
ORD-008199,2024-06-19,CUST-00680,Office Chair,North,3,269.14
ORD-008200,2024-03-09,CUST-00130,USB-C Hub,North,1,49.25
ORD-008201,2024-12-27,CUST-00149,Noise-Canceling Headphones,West,2,175.92
ORD-008202,2025-10-10,CUST-00818,Webcam,North,2,71.4
ORD-008203,2025-03-08,CUST-00948,Laptop Stand,West,3,35.81
ORD-008204,2024-04-09,CUST-00500,27in Monitor,South,3,188.33
ORD-008205,2025-10-19,CUST-00658,Laptop Stand,North,1,34.97
ORD-008206,2024-01-09,CUST-01054,27in Monitor,North,1,246.31
ORD-008207,2025-07-27,CUST-00577,USB-C Hub,South,2,43.06
ORD-008208,2025-11-27,CUST-01048,Noise-Canceling Headphones,South,1,177.94
ORD-008209,2024-01-29,CUST-00984,Webcam,North,1,61.63
ORD-008210,2024-04-23,CUST-00723,27in Monitor,East,1,178.94
ORD-008211,2025-04-06,CUST-00222,Office Chair,South,2,246.5
ORD-008212,2024-05-22,CUST-00602,Wireless Mouse,South,2,23.61
ORD-008213,2025-01-24,CUST-00684,Wireless Mouse,South,2,27.74
ORD-008214,2025-09-23,CUST-00742,Office Chair,East,4,290.47
ORD-008215,2025-11-12,CUST-00925,Noise-Canceling Headphones,North,4,167.84
ORD-008216,2024-06-05,CUST-00580,Mechanical Keyboard,North,4,81.66
ORD-008217,2024-11-30,CUST-00401,Standing Desk Converter,West,2,200.88
ORD-008218,2024-09-16,CUST-00901,Laptop Stand,South,1,34.33
ORD-008219,2024-03-22,CUST-00512,27in Monitor,North,3,229.7
ORD-008220,2025-03-16,CUST-00088,Wireless Mouse,North,4,23.36
ORD-008221,2024-06-20,CUST-00050,Office Chair,South,3,253.48
ORD-008222,2024-08-18,CUST-00103,Webcam,West,2,56.7
ORD-008223,2025-12-20,CUST-00368,Webcam,North,1,56.18
ORD-008224,2024-03-15,CUST-00936,27in Monitor,South,1,209.6
ORD-008225,2024-09-26,CUST-00898,Mechanical Keyboard,South,2,86.91
ORD-008226,2025-09-17,CUST-00909,External SSD,West,1,108.19
ORD-008227,2024-03-02,CUST-00258,External SSD,North,2,119.79
ORD-008228,2024-11-15,CUST-00390,USB-C Hub,East,2,42.9
ORD-008229,2024-04-11,CUST-00773,Noise-Canceling Headphones,North,4,182.49
ORD-008230,2025-03-04,CUST-00754,Noise-Canceling Headphones,East,1,175.76
ORD-008231,2025-12-22,CUST-00394,Laptop Stand,East,3,40.07
ORD-008232,2024-09-11,CUST-00683,Laptop Stand,North,2,36.71
ORD-008233,2025-06-15,CUST-00270,External SSD,South,3,113.01
ORD-008234,2025-07-23,CUST-00149,27in Monitor,South,1,232.74
ORD-008235,2024-04-21,CUST-00811,Wireless Mouse,South,1,20.39
ORD-008236,2024-11-08,CUST-00028,Wireless Mouse,South,2,25.6
ORD-008237,2025-04-05,CUST-01173,Office Chair,North,4,272.16
ORD-008238,2025-12-08,CUST-00280,27in Monitor,North,2,231.93
ORD-008239,2025-04-06,CUST-00166,Wireless Mouse,North,2,24.67
ORD-008240,2024-04-01,CUST-00017,Mechanical Keyboard,East,2,96.99
ORD-008241,2024-02-21,CUST-01174,Standing Desk Converter,South,2,191.37
ORD-008242,2025-06-03,CUST-00339,Noise-Canceling Headphones,North,1,198.23
ORD-008243,2024-04-07,CUST-01069,Mechanical Keyboard,East,2,84.53
ORD-008244,2024-08-23,CUST-00842,Wireless Mouse,East,1,27.5
ORD-008245,2025-01-08,CUST-00189,Standing Desk Converter,West,2,181.94
ORD-008246,2025-08-03,CUST-00651,Office Chair,West,1,229.37
ORD-008247,2025-07-10,CUST-01085,Laptop Stand,East,1,40.53
ORD-008248,2025-10-10,CUST-00294,27in Monitor,North,4,241.63
ORD-008249,2024-08-21,CUST-01057,27in Monitor,East,1,256.33
ORD-008250,2024-02-01,CUST-00415,Wireless Mouse,East,2,25.21
ORD-008251,2024-10-15,CUST-00803,USB-C Hub,West,1,48.56
ORD-008252,2025-09-29,CUST-00431,Wireless Mouse,South,1,26.93
ORD-008253,2025-08-01,CUST-01124,Laptop Stand,East,2,34.37
ORD-008254,2025-06-25,CUST-01047,Laptop Stand,East,1,30.81
ORD-008255,2024-04-23,CUST-00487,Office Chair,South,1,263.24
ORD-008256,2024-07-22,CUST-00089,External SSD,East,4,123.96
ORD-008257,2024-01-29,CUST-00271,Laptop Stand,North,2,36.99
ORD-008258,2025-10-04,CUST-00900,Laptop Stand,East,2,35.35
ORD-008259,2025-04-18,CUST-00278,Noise-Canceling Headphones,East,1,174.29
ORD-008260,2025-11-27,CUST-00206,Mechanical Keyboard,North,2,88.18
ORD-008261,2024-09-09,CUST-00913,Noise-Canceling Headphones,West,1,189.94
ORD-008262,2025-01-20,CUST-00328,Wireless Mouse,West,2,18.8
ORD-008263,2024-03-02,CUST-00858,Laptop Stand,North,4,31.13
ORD-008264,2025-05-29,CUST-00877,Webcam,North,4,52.65
ORD-008265,2025-03-05,CUST-00862,Standing Desk Converter,East,2,160.97
ORD-008266,2025-08-02,CUST-00336,Wireless Mouse,South,1,24.22
ORD-008267,2025-06-20,CUST-00606,Office Chair,South,1,266.22
ORD-008268,2025-11-21,CUST-00592,Office Chair,None,1,270.92
ORD-008269,2024-05-20,CUST-01062,Wireless Mouse,West,3,22.56
ORD-008270,2024-10-26,CUST-01014,27in Monitor,South,3,186.07
ORD-008271,2025-11-05,CUST-01158,External SSD,North,1,125.23
ORD-008272,2024-11-06,CUST-00708,Mechanical Keyboard,East,3,94.63
ORD-008273,2025-04-15,CUST-00978,External SSD,East,1,126.81
ORD-008274,2025-01-27,CUST-00425,Standing Desk Converter,West,1,168.43
ORD-008275,2025-10-03,CUST-00587,Office Chair,North,1,285.54
ORD-008276,2025-03-20,CUST-00806,Office Chair,East,1,266.4
ORD-008277,2024-06-20,CUST-00720,Wireless Mouse,South,1,22.55
ORD-008278,2025-07-29,CUST-00949,Office Chair,East,3,249.43
ORD-008279,2024-01-31,CUST-00655,27in Monitor,North,2,210.45
ORD-008280,2024-02-16,CUST-00474,External SSD,West,2,112.2
ORD-008281,2024-05-09,CUST-00568,Office Chair,East,3,285.64
ORD-008282,2024-12-17,CUST-00211,USB-C Hub,West,3,46.88
ORD-008283,2025-09-13,CUST-01082,Webcam,South,2,53.59
ORD-008284,2025-08-03,CUST-01097,USB-C Hub,East,2,43.81
ORD-008285,2024-02-27,CUST-00215,Wireless Mouse,West,1,26.2
ORD-008286,2024-04-15,CUST-00900,Standing Desk Converter,West,2,159.2
ORD-008287,2024-11-25,CUST-01097,Webcam,West,4,62.87
ORD-008288,2025-11-13,CUST-00467,Laptop Stand,North,4,41.75
ORD-008289,2025-01-17,CUST-00354,USB-C Hub,South,2,45.21
ORD-008290,2024-06-10,CUST-01043,27in Monitor,North,1,223.28
ORD-008291,2024-10-12,CUST-00625,Mechanical Keyboard,South,1,77.48
ORD-008292,2024-03-11,CUST-00372,Standing Desk Converter,North,2,159.64
ORD-008293,2025-03-29,CUST-00184,Standing Desk Converter,East,4,184.07
ORD-008294,2025-07-20,CUST-00674,27in Monitor,West,1,228.66
ORD-008295,2025-01-31,CUST-00755,27in Monitor,East,1,219.32
ORD-008296,2025-05-29,CUST-01169,USB-C Hub,West,1,49.42
ORD-008297,2024-01-26,CUST-01105,Webcam,North,2,63.62
ORD-008298,2024-11-08,CUST-00322,Wireless Mouse,West,1,23.4
ORD-008299,2024-05-05,CUST-00435,Office Chair,North,2,294.76
ORD-008300,2025-02-11,CUST-01067,Standing Desk Converter,South,1,195.01
ORD-008301,2025-07-18,CUST-00293,USB-C Hub,South,2,38.53
ORD-008302,2024-07-16,CUST-00688,USB-C Hub,West,4,41.43
ORD-008303,2024-07-06,CUST-00888,USB-C Hub,West,2,43.23
ORD-008304,2025-11-28,CUST-00069,Noise-Canceling Headphones,South,1,201.32
ORD-008305,2025-12-16,CUST-00056,External SSD,North,1,130.92
ORD-008306,2025-04-28,CUST-00631,Mechanical Keyboard,East,3,83.41
ORD-008307,2025-03-25,CUST-00420,Wireless Mouse,East,2,31.65
ORD-008308,2025-06-06,CUST-00567,Laptop Stand,East,3,37.57
ORD-008309,2024-12-19,CUST-00550,External SSD,North,4,111.86
ORD-008310,2025-10-19,CUST-00243,USB-C Hub,West,2,43.93
ORD-008311,2025-08-19,CUST-00748,Webcam,North,2,59.24
ORD-008312,2024-04-09,CUST-00527,USB-C Hub,South,1,41.14
ORD-008313,2025-09-07,CUST-00077,Webcam,North,4,68.24
ORD-008314,2025-07-11,CUST-00440,27in Monitor,West,1,217.76
ORD-008315,2025-07-09,CUST-01079,Noise-Canceling Headphones,North,1,199.19
ORD-008316,2024-10-04,CUST-00516,Standing Desk Converter,East,1,189.99
ORD-008317,2025-11-23,CUST-01162,Wireless Mouse,North,3,25.01
ORD-008318,2025-11-29,CUST-00615,Wireless Mouse,South,1,23.33
ORD-008319,2025-09-17,CUST-01031,Laptop Stand,West,3,35.05
ORD-008320,2025-05-05,CUST-00676,Office Chair,North,1,251.11
ORD-008321,2024-09-11,CUST-00420,Laptop Stand,West,1,34.91
ORD-008322,2025-01-15,CUST-00276,27in Monitor,West,2,209.97
ORD-008323,2025-06-25,CUST-00608,External SSD,East,2,108.16
ORD-008324,2024-09-20,CUST-00571,Laptop Stand,North,3,35.02
ORD-008325,2025-09-01,CUST-00090,Wireless Mouse,West,3,21.44
ORD-008326,2024-11-24,CUST-00282,Noise-Canceling Headphones,West,2,199.53
ORD-008327,2024-04-24,CUST-01195,27in Monitor,West,4,228.84
ORD-008328,2024-10-02,CUST-00638,Standing Desk Converter,West,3,182.94
ORD-008329,2025-05-02,CUST-00811,Laptop Stand,South,2,29.45
ORD-008330,2024-10-07,CUST-00868,Webcam,East,4,60.67
ORD-008331,2024-10-01,CUST-00462,Noise-Canceling Headphones,South,3,179.61
ORD-008332,2025-12-19,CUST-00750,Mechanical Keyboard,South,1,91.15
ORD-008333,2024-11-23,CUST-01197,Wireless Mouse,East,3,23.69
ORD-008334,2024-07-29,CUST-00301,USB-C Hub,West,2,45.76
ORD-008335,2025-12-27,CUST-00600,Standing Desk Converter,East,1,221.23
ORD-008336,2025-07-05,CUST-00529,Wireless Mouse,West,1,23.96
ORD-008337,2024-01-26,CUST-00140,27in Monitor,North,1,245.36
ORD-008338,2024-01-27,CUST-00278,Webcam,South,2,58.73
ORD-008339,2025-12-02,CUST-00663,Laptop Stand,South,4,33.91
ORD-008340,2024-03-23,CUST-00511,27in Monitor,North,2,228.96
ORD-008341,2025-11-12,CUST-01164,Noise-Canceling Headphones,South,3,168.83
ORD-008342,2025-02-16,CUST-00114,Webcam,West,2,60.68
ORD-008343,2024-06-15,CUST-00580,USB-C Hub,East,2,48.96
ORD-008344,2025-11-30,CUST-00691,Office Chair,South,2,273.2
ORD-008345,2024-06-17,CUST-00637,Laptop Stand,South,1,37.45
ORD-008346,2024-08-16,CUST-00823,Standing Desk Converter,East,2,182.33
ORD-008347,2025-08-31,CUST-00875,Wireless Mouse,South,2,24.61
ORD-008348,2025-01-01,CUST-00940,Webcam,East,4,71.15
ORD-008349,2025-06-11,CUST-00942,Laptop Stand,South,2,31.63
ORD-008350,2025-10-08,CUST-01135,Standing Desk Converter,South,2,184.54
ORD-008351,2025-06-21,CUST-00358,External SSD,East,1,109.45
ORD-008352,2025-06-07,CUST-00003,27in Monitor,East,3,224.15
ORD-008353,2024-03-12,CUST-00404,Wireless Mouse,North,1,27.9
ORD-008354,2025-10-06,CUST-00025,Mechanical Keyboard,West,1,102.36
ORD-008355,2024-04-15,CUST-00509,External SSD,North,1,113.73
ORD-008356,2025-11-19,CUST-00696,Standing Desk Converter,North,2,182.76
ORD-008357,2024-10-08,CUST-00061,External SSD,East,1,136.52
ORD-008358,2024-05-12,CUST-00123,Laptop Stand,East,1,26.78
ORD-008359,2025-06-17,CUST-00055,Webcam,North,1,58.64
ORD-008360,2024-09-25,CUST-01187,Mechanical Keyboard,East,2,97.96
ORD-008361,2025-02-15,CUST-00974,Office Chair,North,2,231.34
ORD-008362,2025-11-03,CUST-01063,Webcam,West,1,54.97
ORD-008363,2025-09-10,CUST-01107,Office Chair,East,4,289.05
ORD-008364,2024-01-18,CUST-00546,Standing Desk Converter,North,1,164.59
ORD-008365,2024-04-26,CUST-00113,USB-C Hub,North,3,38.83
ORD-008366,2024-05-23,CUST-00425,Webcam,East,2,64.67
ORD-008367,2025-12-17,CUST-00918,Standing Desk Converter,East,4,216.83
ORD-008368,2025-07-04,CUST-00230,Laptop Stand,West,4,39.01
ORD-008369,2025-10-27,CUST-00917,Office Chair,West,1,206.12
ORD-008370,2025-11-18,CUST-00155,Standing Desk Converter,South,1,207.99
ORD-008371,2025-02-25,CUST-00165,Wireless Mouse,West,3,25.16
ORD-008372,2025-01-03,CUST-00962,Office Chair,East,4,245.63
ORD-008373,2025-10-07,CUST-00649,Laptop Stand,South,1,31.73
ORD-008374,2025-07-11,CUST-00938,Wireless Mouse,East,1,26.66
ORD-008375,2024-02-19,CUST-00512,Standing Desk Converter,North,1,202.54
ORD-008376,2025-11-08,CUST-00932,External SSD,South,2,130.82
ORD-008377,2024-04-15,CUST-00266,Noise-Canceling Headphones,West,2,170.99
ORD-008378,2024-08-03,CUST-00187,Webcam,East,1,58.24
ORD-008379,2025-10-19,CUST-01064,Mechanical Keyboard,West,1,95.81
ORD-008380,2025-02-28,CUST-00391,Laptop Stand,North,1,33.76
ORD-008381,2024-03-12,CUST-00655,USB-C Hub,South,1,46.99
ORD-008382,2025-03-21,CUST-00176,Mechanical Keyboard,South,1,80.32
ORD-008383,2024-07-04,CUST-00774,Standing Desk Converter,South,3,216.56
ORD-008384,2024-03-10,CUST-00764,Wireless Mouse,West,3,28.99
ORD-008385,2024-05-29,CUST-00931,Office Chair,South,2,239.8
ORD-008386,2024-09-02,CUST-00711,Mechanical Keyboard,East,1,91.35
ORD-008387,2025-06-21,CUST-00826,Wireless Mouse,East,1,25.5
ORD-008388,2025-10-13,CUST-00589,Noise-Canceling Headphones,West,1,178.07
ORD-008389,2024-04-08,CUST-00531,Office Chair,East,1,241.57
ORD-008390,2024-10-04,CUST-01086,Webcam,East,3,61.11
ORD-008391,2025-07-16,CUST-00281,External SSD,West,1,105.79
ORD-008392,2025-10-24,CUST-00227,Noise-Canceling Headphones,North,1,208.19
ORD-008393,2025-03-30,CUST-00639,Office Chair,West,2,293.34
ORD-008394,2024-04-13,CUST-01082,Noise-Canceling Headphones,West,2,199.42
ORD-008395,2025-08-23,CUST-00921,Webcam,South,2,65.47
ORD-008396,2025-10-14,CUST-00477,Wireless Mouse,East,1,26.75
ORD-008397,2025-12-25,CUST-00716,Office Chair,West,2,241.09
ORD-008398,2024-08-20,CUST-00243,Standing Desk Converter,West,3,170.03
ORD-008399,2025-01-28,CUST-00367,Laptop Stand,North,1,32.95
ORD-008400,2025-05-15,CUST-00936,Mechanical Keyboard,East,2,94.19
ORD-008401,2025-11-25,CUST-00838,External SSD,North,1,110.38
ORD-008402,2024-09-07,CUST-00906,27in Monitor,North,2,229.76
ORD-008403,2025-06-04,CUST-00376,USB-C Hub,West,2,47.0
ORD-008404,2024-03-19,CUST-00711,Wireless Mouse,West,2,24.63
ORD-008405,2024-02-21,CUST-00343,Laptop Stand,East,2,35.45
ORD-008406,2024-08-13,CUST-00240,USB-C Hub,East,1,54.93
ORD-008407,2024-02-20,CUST-00139,27in Monitor,East,1,221.64
ORD-008408,2024-07-04,CUST-01146,Office Chair,West,1,268.39
ORD-008409,2024-02-03,CUST-00420,Noise-Canceling Headphones,South,2,193.0
ORD-008410,2024-05-10,CUST-00304,Laptop Stand,North,1,38.66
ORD-008411,2025-09-23,CUST-00115,External SSD,West,2,128.02
ORD-008412,2025-03-18,CUST-00343,Webcam,South,1,60.09
ORD-008413,2025-03-07,CUST-00007,Standing Desk Converter,North,1,200.05
ORD-008414,2025-12-04,CUST-00731,Mechanical Keyboard,East,1,77.67
ORD-008415,2025-05-11,CUST-00179,Noise-Canceling Headphones,East,2,207.04
ORD-008416,2025-02-06,CUST-01169,Wireless Mouse,South,3,23.34
ORD-008417,2024-11-18,CUST-00416,USB-C Hub,West,1,48.16
ORD-008418,2024-07-28,CUST-00666,Wireless Mouse,South,1,24.04
ORD-008419,2025-09-06,CUST-01145,Wireless Mouse,North,3,32.17
ORD-008420,2024-11-24,CUST-01148,Laptop Stand,South,1,32.03
ORD-008421,2025-01-06,CUST-00150,Webcam,North,3,73.5
ORD-008422,2025-04-04,CUST-00397,USB-C Hub,East,2,44.99
ORD-008423,2024-05-12,CUST-00381,USB-C Hub,South,4,46.68
ORD-008424,2025-10-12,CUST-00839,USB-C Hub,West,1,45.06
ORD-008425,2024-04-30,CUST-00001,Wireless Mouse,West,3,28.17
ORD-008426,2025-08-28,CUST-00244,Laptop Stand,South,1,34.66
ORD-008427,2025-03-27,CUST-00879,Wireless Mouse,North,2,26.41
ORD-008428,2024-05-08,CUST-00760,Standing Desk Converter,South,1,187.74
ORD-008429,2024-03-31,CUST-00954,Standing Desk Converter,East,1,200.59
ORD-008430,2025-08-26,CUST-00977,USB-C Hub,North,2,42.91
ORD-008431,2025-07-28,CUST-01139,Webcam,West,4,49.39
ORD-008432,2024-01-29,CUST-00001,Webcam,South,1,60.97
ORD-008433,2025-12-22,CUST-00553,USB-C Hub,West,1,52.67
ORD-008434,2025-06-07,CUST-00482,Office Chair,East,2,253.96
ORD-008435,2024-11-28,CUST-00600,External SSD,West,2,127.37
ORD-008436,2024-10-23,CUST-00763,USB-C Hub,East,1,40.07
ORD-008437,2024-05-09,CUST-00335,Laptop Stand,East,1,33.78
ORD-008438,2024-10-19,CUST-00465,Laptop Stand,East,2,35.49
ORD-008439,2024-06-21,CUST-01165,Laptop Stand,West,1,34.92
ORD-008440,2025-12-20,CUST-00583,USB-C Hub,East,1,49.51
ORD-008441,2024-01-24,CUST-00137,Laptop Stand,West,3,29.91
ORD-008442,2024-04-08,CUST-01004,Laptop Stand,North,4,35.56
ORD-008443,2025-02-09,CUST-00950,27in Monitor,South,4,204.8
ORD-008444,2024-12-21,CUST-00687,27in Monitor,North,1,210.08
ORD-008445,2024-05-18,CUST-00167,Mechanical Keyboard,West,3,84.74
ORD-008446,2025-05-17,CUST-00910,Office Chair,North,2,273.64
ORD-008447,2024-06-22,CUST-00880,Noise-Canceling Headphones,West,1,182.11
ORD-008448,2024-01-29,CUST-00842,Wireless Mouse,South,2,24.11
ORD-008449,2025-05-10,CUST-00065,Laptop Stand,North,2,32.15
ORD-008450,2025-10-16,CUST-01091,Mechanical Keyboard,South,1,86.32
ORD-008451,2024-12-16,CUST-00433,Standing Desk Converter,South,2,202.99
ORD-008452,2025-07-07,CUST-01074,Webcam,East,2,52.64
ORD-008453,2024-10-25,CUST-00115,Noise-Canceling Headphones,South,1,166.33
ORD-008454,2025-12-20,CUST-00569,Mechanical Keyboard,South,3,80.11
ORD-008455,2024-07-10,CUST-00642,Webcam,West,1,54.7
ORD-008456,2025-11-02,CUST-00495,USB-C Hub,South,4,43.24
ORD-008457,2024-03-04,CUST-00941,Office Chair,South,2,241.75
ORD-008458,2025-10-25,CUST-01104,27in Monitor,West,1,204.92
ORD-008459,2024-08-02,CUST-00968,USB-C Hub,North,4,46.42
ORD-008460,2024-06-14,CUST-00822,USB-C Hub,South,1,38.57
ORD-008461,2025-06-26,CUST-00202,Mechanical Keyboard,South,2,102.28
ORD-008462,2024-08-19,CUST-00649,Office Chair,South,4,243.25
ORD-008463,2025-06-24,CUST-00560,External SSD,North,1,119.89
ORD-008464,2024-07-13,CUST-01042,Laptop Stand,North,1,35.06
ORD-008465,2025-05-20,CUST-00478,Office Chair,South,2,235.04
ORD-008466,2024-11-29,CUST-00488,Mechanical Keyboard,North,3,101.98
ORD-008467,2024-10-30,CUST-00983,Webcam,South,4,60.01
ORD-008468,2025-03-12,CUST-00779,Noise-Canceling Headphones,North,4,148.23
ORD-008469,2024-11-18,CUST-00340,Webcam,South,1,52.98
ORD-008470,2025-05-16,CUST-00612,USB-C Hub,North,1,43.96
ORD-008471,2025-01-27,CUST-00116,Standing Desk Converter,East,2,201.63
ORD-008472,2025-08-21,CUST-00074,Standing Desk Converter,West,2,208.1
ORD-008473,2024-05-28,CUST-00116,Standing Desk Converter,East,1,189.81
ORD-008474,2025-02-08,CUST-01188,Office Chair,West,2,293.06
ORD-008475,2024-10-09,CUST-00126,External SSD,East,2,128.7
ORD-008476,2024-12-27,CUST-00657,External SSD,East,2,141.98
ORD-008477,2025-01-13,CUST-00664,External SSD,North,2,118.06
ORD-008478,2024-07-16,CUST-00991,Office Chair,South,2,246.58
ORD-008479,2025-07-09,CUST-01018,Wireless Mouse,South,1,24.92
ORD-008480,2024-12-21,CUST-00859,External SSD,North,1,116.3
ORD-008481,2025-06-23,CUST-00085,Mechanical Keyboard,West,1,95.63
ORD-008482,2025-03-04,CUST-00633,27in Monitor,West,1,198.24
ORD-008483,2024-01-17,CUST-00451,Wireless Mouse,North,2,22.7
ORD-008484,2025-09-30,CUST-00518,Webcam,East,2,60.33
ORD-008485,2025-01-13,CUST-00846,Standing Desk Converter,South,2,208.25
ORD-008486,2025-11-10,CUST-00695,Wireless Mouse,East,1,26.24
ORD-008487,2025-05-20,CUST-00550,Laptop Stand,East,2,37.66
ORD-008488,2024-03-16,CUST-00929,Office Chair,North,1,303.53
ORD-008489,2024-08-18,CUST-00116,Wireless Mouse,East,1,26.12
ORD-008490,2025-12-16,CUST-01032,Office Chair,East,4,255.34
ORD-008491,2024-09-04,CUST-00404,27in Monitor,East,1,248.08
ORD-008492,2024-10-28,CUST-00304,USB-C Hub,South,1,47.51
ORD-008493,2025-12-26,CUST-00740,External SSD,West,4,112.96
ORD-008494,2024-08-02,CUST-00088,Webcam,West,1,55.92
ORD-008495,2024-06-06,CUST-01034,Noise-Canceling Headphones,East,1,181.03
ORD-008496,2024-03-09,CUST-00308,Office Chair,North,1,287.06
ORD-008497,2025-01-27,CUST-00434,Laptop Stand,South,1,31.63
ORD-008498,2024-03-25,CUST-00802,Mechanical Keyboard,East,1,91.88
ORD-008499,2024-09-23,CUST-00164,USB-C Hub,North,4,49.71
ORD-008500,2024-03-09,CUST-00996,USB-C Hub,South,2,43.23
ORD-008501,2025-09-02,CUST-00656,27in Monitor,North,2,231.71
ORD-008502,2024-12-12,CUST-00018,Standing Desk Converter,South,2,193.5
ORD-008503,2025-12-28,CUST-01095,Noise-Canceling Headphones,North,2,196.57
ORD-008504,2025-11-03,CUST-01199,Standing Desk Converter,North,1,196.95
ORD-008505,2025-02-26,CUST-00811,Webcam,South,2,58.21
ORD-008506,2025-08-28,CUST-00339,USB-C Hub,West,2,48.66
ORD-008507,2024-06-22,CUST-00248,Noise-Canceling Headphones,South,3,140.19
ORD-008508,2025-11-07,CUST-00306,27in Monitor,South,2,230.44
ORD-008509,2024-04-24,CUST-00204,Standing Desk Converter,West,4,198.87
ORD-008510,2024-08-07,CUST-00853,External SSD,South,4,131.93
ORD-008511,2024-01-31,CUST-01147,Noise-Canceling Headphones,North,3,193.93
ORD-008512,2025-06-06,CUST-00447,Noise-Canceling Headphones,North,3,170.02
ORD-008513,2024-12-08,CUST-00713,Office Chair,West,1,262.13
ORD-008514,2025-01-11,CUST-00433,External SSD,East,1,111.7
ORD-008515,2024-05-09,CUST-01152,Wireless Mouse,North,1,28.11
ORD-008516,2025-09-08,CUST-00822,Noise-Canceling Headphones,East,2,146.0
ORD-008517,2025-06-22,CUST-01071,USB-C Hub,West,4,39.23
ORD-008518,2024-01-02,CUST-00505,27in Monitor,North,4,204.84
ORD-008519,2024-04-10,CUST-00115,Webcam,East,1,52.71
ORD-008520,2025-06-16,CUST-00995,Laptop Stand,South,1,33.41
ORD-008521,2024-02-27,CUST-00223,External SSD,East,4,117.14
